Battery_ID,Cycle_Index,Operation_Type,Ambient_Temperature,Discharge_Cycle_Index,Capacity_Ahr
B0036,133,discharge,24,54.0,1.750535708024147
B0036,134,charge,24,,
B0036,135,discharge,24,55.0,1.7500761995337284
B0036,136,charge,24,,
B0036,137,discharge,24,56.0,1.7465957802278385
B0036,138,impedance,24,,
B0036,139,charge,24,,
B0036,140,impedance,24,,
B0036,141,discharge,24,57.0,1.753614286788707
B0036,142,charge,24,,
B0036,143,discharge,24,58.0,1.750725029920349
B0036,144,charge,24,,
B0036,145,discharge,24,59.0,1.7433053490810113
B0036,146,charge,24,,
B0036,147,discharge,24,60.0,1.7336625052776187
B0036,148,charge,24,,
B0036,149,discharge,24,61.0,1.7319207051538927
B0036,150,impedance,24,,
B0036,151,charge,24,,
B0036,152,impedance,24,,
B0036,153,discharge,24,62.0,1.7428604522751463
B0036,154,charge,24,,
B0036,155,discharge,24,63.0,1.743306971099712
B0036,156,charge,24,,
B0036,157,discharge,24,64.0,1.738524506272696
B0036,158,charge,24,,
B0036,159,discharge,24,65.0,1.7295622663746972
B0036,160,charge,24,,
B0036,161,discharge,24,66.0,1.7273036765742085
B0036,162,impedance,24,,
B0036,163,charge,24,,
B0036,164,impedance,24,,
B0036,165,discharge,24,67.0,1.7449370491071912
B0036,166,impedance,24,,
B0036,167,charge,24,,
B0036,168,impedance,24,,
B0036,169,discharge,24,68.0,1.7642432071133693
B0036,170,charge,24,,
B0036,171,discharge,24,69.0,1.7504882032049596
B0036,172,charge,24,,
B0036,173,discharge,24,70.0,1.7442710815479923
B0036,174,charge,24,,
B0036,175,discharge,24,71.0,1.7365413923373951
B0036,176,charge,24,,
B0036,177,discharge,24,72.0,1.733223093105756
B0036,178,impedance,24,,
B0036,179,charge,24,,
B0036,180,impedance,24,,
B0036,181,discharge,24,73.0,1.73860622908762
B0036,182,charge,24,,
B0036,183,discharge,24,74.0,1.7432134953746192
B0036,184,charge,24,,
B0036,185,discharge,24,75.0,1.7332698214832971
B0036,186,charge,24,,
B0036,187,discharge,24,76.0,1.7298906291663272
B0036,188,charge,24,,
B0036,189,discharge,24,77.0,1.7204403348841348
B0036,190,impedance,24,,
B0036,191,charge,24,,
B0036,192,impedance,24,,
B0036,193,discharge,24,78.0,1.724420729012913
B0036,194,charge,24,,
B0036,195,discharge,24,79.0,1.7214872814061166
B0036,196,charge,24,,
B0036,197,discharge,24,80.0,1.7197448773569262
B0036,198,charge,24,,
B0036,199,discharge,24,81.0,1.7164304142145894
B0036,200,charge,24,,
B0036,201,discharge,24,82.0,1.7112029253299619
B0036,202,impedance,24,,
B0036,203,charge,24,,
B0036,204,impedance,24,,
B0036,205,discharge,24,83.0,1.7102343231599222
B0036,206,charge,24,,
B0036,207,discharge,24,84.0,1.713096882151029
B0036,208,charge,24,,
B0036,209,discharge,24,85.0,1.7103708617208135
B0036,210,charge,24,,
B0036,211,discharge,24,86.0,1.7064617296121434
B0036,212,charge,24,,
B0036,213,discharge,24,87.0,1.7029429979110946
B0036,214,impedance,24,,
B0036,215,charge,24,,
B0036,216,impedance,24,,
B0036,217,discharge,24,88.0,1.7072612643840062
B0036,218,charge,24,,
B0036,219,discharge,24,89.0,1.7038637196766078
B0036,220,charge,24,,
B0036,221,discharge,24,90.0,1.7079617948422274
B0036,222,charge,24,,
B0036,223,discharge,24,91.0,1.7113022833627787
B0036,224,charge,24,,
B0036,225,discharge,24,92.0,1.714122057472244
B0036,226,impedance,24,,
B0036,227,charge,24,,
B0036,228,impedance,24,,
B0036,229,discharge,24,93.0,1.7053324925701605
B0036,230,charge,24,,
B0036,231,discharge,24,94.0,1.6934609472531408
B0036,232,charge,24,,
B0036,233,discharge,24,95.0,1.6905244127230223
B0036,234,charge,24,,
B0036,235,discharge,24,96.0,1.7007774858498304
B0036,236,charge,24,,
B0036,237,discharge,24,97.0,1.6971104467944576
B0036,238,impedance,24,,
B0036,239,charge,24,,
B0036,240,impedance,24,,
B0036,241,discharge,24,98.0,1.6997924522951837
B0036,242,charge,24,,
B0036,243,discharge,24,99.0,1.6912704773954121
B0036,244,charge,24,,
B0036,245,discharge,24,100.0,1.6857127009469863
B0036,246,charge,24,,
B0036,247,discharge,24,101.0,1.6832093771286156
B0036,248,charge,24,,
B0036,249,discharge,24,102.0,1.692886364169521
B0036,250,impedance,24,,
B0036,251,charge,24,,
B0036,252,impedance,24,,
B0036,253,discharge,24,103.0,1.6984668174144633
B0036,254,charge,24,,
B0036,255,discharge,24,104.0,1.6935813413828429
B0036,256,charge,24,,
B0036,257,discharge,24,105.0,1.6830951253781283
B0036,258,charge,24,,
B0036,259,discharge,24,106.0,1.6850462226942986
B0036,260,charge,24,,
B0036,261,discharge,24,107.0,1.6803098840017598
B0036,262,impedance,24,,
B0036,263,charge,24,,
B0036,264,impedance,24,,
B0036,265,discharge,24,108.0,1.6944038437227715
B0036,266,charge,24,,
B0036,267,discharge,24,109.0,1.6955686127180103
B0036,268,charge,24,,
B0036,269,discharge,24,110.0,1.6841854728350405
B0036,270,charge,24,,
B0036,271,discharge,24,111.0,1.6722180144870118
B0036,272,charge,24,,
B0036,273,discharge,24,112.0,1.6675976965747183
B0036,274,impedance,24,,
B0036,275,charge,24,,
B0036,276,impedance,24,,
B0036,277,discharge,24,113.0,1.6781873787039017
B0036,278,charge,24,,
B0036,279,discharge,24,114.0,2.4440624320786557
B0036,280,impedance,24,,
B0036,281,charge,24,,
B0036,282,impedance,24,,
B0036,283,discharge,24,115.0,1.6913403148932205
B0036,284,charge,24,,
B0036,285,discharge,24,116.0,1.6802787096613283
B0036,286,charge,24,,
B0036,287,discharge,24,117.0,1.673147301023026
B0036,288,charge,24,,
B0036,289,discharge,24,118.0,1.6704292090032429
B0036,290,charge,24,,
B0036,291,discharge,24,119.0,1.6659903350115992
B0036,292,impedance,24,,
B0036,293,charge,24,,
B0036,294,impedance,24,,
B0036,295,discharge,24,120.0,1.664241575272447
B0036,296,charge,24,,
B0036,297,discharge,24,121.0,1.6668450767774965
B0036,298,charge,24,,
B0036,299,discharge,24,122.0,1.6594501560667536
B0036,300,charge,24,,
B0036,301,discharge,24,123.0,1.662412523067319
B0036,302,charge,24,,
B0036,303,discharge,24,124.0,1.6603526083225701
B0036,304,impedance,24,,
B0036,305,charge,24,,
B0036,306,impedance,24,,
B0036,307,discharge,24,125.0,1.6610231379633236
B0036,308,charge,24,,
B0036,309,discharge,24,126.0,1.6575187557321613
B0036,310,charge,24,,
B0036,311,discharge,24,127.0,1.6507877959674548
B0036,312,charge,24,,
B0036,313,discharge,24,128.0,1.6532570062110141
B0036,314,charge,24,,
B0036,315,discharge,24,129.0,1.6494214846772686
B0036,316,impedance,24,,
B0036,317,charge,24,,
B0036,318,impedance,24,,
B0036,319,discharge,24,130.0,1.6678591915666705
B0036,320,charge,24,,
B0036,321,discharge,24,131.0,1.670862764324967
B0036,322,charge,24,,
B0036,323,discharge,24,132.0,1.6658118164053368
B0036,324,charge,24,,
B0036,325,discharge,24,133.0,1.6532998517617
B0036,326,charge,24,,
B0036,327,discharge,24,134.0,1.6468787023528522
B0036,328,impedance,24,,
B0036,329,charge,24,,
B0036,330,impedance,24,,
B0036,331,discharge,24,135.0,1.6718953249703756
B0036,332,impedance,24,,
B0036,333,charge,24,,
B0036,334,impedance,24,,
B0036,335,discharge,24,136.0,1.6807743463585727
B0036,336,charge,24,,
B0036,337,discharge,24,137.0,1.6737717086703074
B0036,338,charge,24,,
B0036,339,discharge,24,138.0,1.6605773762487392
B0036,340,charge,24,,
B0036,341,discharge,24,139.0,1.655987781146086
B0036,342,charge,24,,
B0036,343,discharge,24,140.0,1.6468623183898439
B0036,344,impedance,24,,
B0036,345,charge,24,,
B0036,346,impedance,24,,
B0036,347,discharge,24,141.0,1.6574621175432847
B0036,348,charge,24,,
B0036,349,discharge,24,142.0,1.6603991175216894
B0036,350,charge,24,,
B0036,351,discharge,24,143.0,1.6460789092837111
B0036,352,charge,24,,
B0036,353,discharge,24,144.0,1.6408366462659327
B0036,354,charge,24,,
B0036,355,discharge,24,145.0,1.6344408920281601
B0036,356,impedance,24,,
B0036,357,charge,24,,
B0036,358,impedance,24,,
B0036,359,discharge,24,146.0,1.6374039186504212
B0036,360,charge,24,,
B0036,361,discharge,24,147.0,1.64738207540524
B0036,362,charge,24,,
B0036,363,discharge,24,148.0,1.6545646441622355
B0036,364,charge,24,,
B0036,365,discharge,24,149.0,1.640896560729935
B0036,366,charge,24,,
B0036,367,discharge,24,150.0,1.6265229979339635
B0036,368,impedance,24,,
B0036,369,charge,24,,
B0036,370,impedance,24,,
B0036,371,discharge,24,151.0,1.6217349144630457
B0036,372,charge,24,,
B0036,373,discharge,24,152.0,1.6248200059639546
B0036,374,charge,24,,
B0036,375,discharge,24,153.0,1.61880119736137
B0036,376,charge,24,,
B0036,377,discharge,24,154.0,1.6137350490334217
B0036,378,charge,24,,
B0036,379,discharge,24,155.0,1.612012823654141
B0036,380,impedance,24,,
B0036,381,charge,24,,
B0036,382,impedance,24,,
B0036,383,discharge,24,156.0,1.6671032556887178
B0036,384,impedance,24,,
B0036,385,charge,24,,
B0036,386,impedance,24,,
B0036,387,discharge,24,157.0,1.6850133383886254
B0036,388,charge,24,,
B0036,389,discharge,24,158.0,1.6786654987614698
B0036,390,charge,24,,
B0036,391,discharge,24,159.0,1.6729763502191373
B0036,392,charge,24,,
B0036,393,discharge,24,160.0,1.666489034299654
B0036,394,charge,24,,
B0036,395,discharge,24,161.0,1.6698420840710908
B0036,396,impedance,24,,
B0036,397,charge,24,,
B0036,398,impedance,24,,
B0036,399,discharge,24,162.0,1.6746744228027035
B0036,400,charge,24,,
B0036,401,discharge,24,163.0,1.6665045335145643
B0036,402,charge,24,,
B0036,403,discharge,24,164.0,1.6522220848347273
B0036,404,charge,24,,
B0036,405,discharge,24,165.0,1.6462718275099526
B0036,406,charge,24,,
B0036,407,discharge,24,166.0,1.642399234692521
B0036,408,impedance,24,,
B0036,409,charge,24,,
B0036,410,impedance,24,,
B0036,411,discharge,24,167.0,1.651178607099992
B0036,412,charge,24,,
B0036,413,discharge,24,168.0,1.6481683120281931
B0036,414,charge,24,,
B0036,415,discharge,24,169.0,1.6478887725428397
B0036,416,charge,24,,
B0036,417,discharge,24,170.0,1.635843650915682
B0036,418,charge,24,,
B0036,419,discharge,24,171.0,1.6332362811945516
B0036,420,impedance,24,,
B0036,421,charge,24,,
B0036,422,impedance,24,,
B0036,423,discharge,24,172.0,1.629926467682987
B0036,424,charge,24,,
B0036,425,discharge,24,173.0,1.6387862629287224
B0036,426,charge,24,,
B0036,427,discharge,24,174.0,1.6359654863840773
B0036,428,charge,24,,
B0036,429,discharge,24,175.0,1.631137043967566
B0036,430,charge,24,,
B0036,431,discharge,24,176.0,1.6220189720888463
B0036,432,impedance,24,,
B0036,433,charge,24,,
B0036,434,impedance,24,,
B0036,435,discharge,24,177.0,1.6416044978422155
B0036,436,impedance,24,,
B0036,437,charge,24,,
B0036,438,impedance,24,,
B0036,439,discharge,24,178.0,1.6253090231457805
B0036,440,charge,24,,
B0036,441,discharge,24,179.0,1.6196134522239483
B0036,442,charge,24,,
B0036,443,discharge,24,180.0,1.6124236174774371
B0036,444,charge,24,,
B0036,445,discharge,24,181.0,1.6077701029913394
B0036,446,charge,24,,
B0036,447,discharge,24,182.0,1.6088077531981582
B0036,448,impedance,24,,
B0036,449,charge,24,,
B0036,450,impedance,24,,
B0036,451,discharge,24,183.0,1.6083556258734268
B0036,452,charge,24,,
B0036,453,discharge,24,184.0,1.6068202519011539
B0036,454,charge,24,,
B0036,455,discharge,24,185.0,1.601770977206713
B0036,456,charge,24,,
B0036,457,discharge,24,186.0,1.594911734692208
B0036,458,charge,24,,
B0036,459,discharge,24,187.0,1.5938139125387372
B0036,460,impedance,24,,
B0036,461,charge,24,,
B0036,462,impedance,24,,
B0036,463,discharge,24,188.0,1.5920273129504596
B0036,464,charge,24,,
B0036,465,discharge,24,189.0,1.5847361549778751
B0036,466,charge,24,,
B0036,467,discharge,24,190.0,1.5763429363936798
B0036,468,charge,24,,
B0036,469,discharge,24,191.0,1.5720229174642286
B0036,470,charge,24,,
B0036,471,discharge,24,192.0,1.5729874285512353
B0036,472,impedance,24,,
B0036,473,charge,24,,
B0036,474,impedance,24,,
B0036,475,discharge,24,193.0,1.596985400389019
B0036,476,charge,24,,
B0036,477,discharge,24,194.0,1.595726023703856
B0036,478,charge,24,,
B0036,479,discharge,24,195.0,1.579500338340559
B0036,480,charge,24,,
B0036,481,discharge,24,196.0,1.5629469877520186
B0036,482,charge,24,,
B0036,483,discharge,24,197.0,1.5591129431541175
B0036,484,impedance,24,,
B0036,485,charge,24,,
B0036,486,impedance,24,,
B0038,1,discharge,24,1.0,0.8980573709676724
B0038,2,impedance,24,,
B0038,3,charge,24,,
B0038,4,impedance,24,,
B0038,5,discharge,24,2.0,1.1026236331914077
B0038,6,charge,24,,
B0038,7,discharge,24,3.0,1.0885801879473431
B0038,8,charge,24,,
B0038,9,discharge,24,4.0,1.0613249847591086
B0038,10,charge,24,,
B0038,11,discharge,24,5.0,1.0347062057983545
B0038,12,charge,24,,
B0038,13,discharge,24,6.0,1.0269978594353013
B0038,14,impedance,24,,
B0038,15,charge,24,,
B0038,16,impedance,24,,
B0038,17,discharge,24,7.0,1.0785019710989419
B0038,18,impedance,24,,
B0038,19,charge,24,,
B0038,20,impedance,24,,
B0038,21,discharge,24,8.0,1.0638897478802845
B0038,22,charge,24,,
B0038,23,discharge,24,9.0,1.0366551223324423
B0038,24,charge,24,,
B0038,25,discharge,24,10.0,1.030941327482094
B0038,26,charge,24,,
B0038,27,discharge,24,11.0,1.0140084541034655
B0038,28,charge,24,,
B0038,29,discharge,24,12.0,1.008516095994519
B0038,30,impedance,24,,
B0038,31,charge,24,,
B0038,32,impedance,24,,
B0038,33,discharge,44,13.0,1.7419245088095903
B0038,34,impedance,24,,
B0038,35,charge,44,,
B0038,36,impedance,24,,
B0038,37,discharge,44,14.0,1.779741859708433
B0038,38,charge,44,,
B0038,39,discharge,44,15.0,1.7815666306452766
B0038,40,charge,44,,
B0038,41,discharge,44,16.0,1.7834859577156017
B0038,42,charge,44,,
B0038,43,discharge,44,17.0,1.7864411650415675
B0038,44,charge,44,,
B0038,45,discharge,44,18.0,1.7859997608067948
B0038,46,impedance,24,,
B0038,47,charge,44,,
B0038,48,impedance,24,,
B0038,49,discharge,44,19.0,1.7769523773001608
B0038,50,impedance,24,,
B0038,51,charge,44,,
B0038,52,impedance,24,,
B0038,53,discharge,44,20.0,1.781428917321899
B0038,54,charge,44,,
B0038,55,discharge,44,21.0,1.7859452772697197
B0038,56,charge,44,,
B0038,57,discharge,44,22.0,1.785208429691551
B0038,58,charge,44,,
B0038,59,discharge,44,23.0,1.783596609584544
B0038,60,charge,44,,
B0038,61,discharge,44,24.0,1.7796783152744713
B0038,62,impedance,24,,
B0038,63,charge,44,,
B0038,64,impedance,24,,
B0038,65,discharge,44,25.0,1.7841102592788645
B0038,66,charge,44,,
B0038,67,discharge,44,26.0,1.7833032331592193
B0038,68,charge,44,,
B0038,69,discharge,44,27.0,1.7796186141356956
B0038,70,charge,44,,
B0038,71,discharge,44,28.0,1.7816592334352586
B0038,72,charge,44,,
B0038,73,discharge,44,29.0,1.7775911304124035
B0038,74,impedance,24,,
B0038,75,charge,44,,
B0038,76,impedance,24,,
B0038,77,discharge,44,30.0,1.777701881971679
B0038,78,charge,44,,
B0038,79,discharge,44,31.0,1.7789547618270618
B0038,80,charge,44,,
B0038,81,discharge,44,32.0,1.7807753731135043
B0038,82,charge,44,,
B0038,83,discharge,44,33.0,1.778415319026661
B0038,84,charge,44,,
B0038,85,discharge,44,34.0,1.7789773899108463
B0038,86,impedance,24,,
B0038,87,charge,44,,
B0038,88,impedance,24,,
B0038,89,discharge,44,35.0,1.7792479347236045
B0038,90,charge,44,,
B0038,91,discharge,44,36.0,1.7779204573685081
B0038,92,charge,44,,
B0038,93,discharge,44,37.0,1.779227040224144
B0038,94,charge,44,,
B0038,95,discharge,44,38.0,1.7760634320079352
B0038,96,charge,44,,
B0038,97,discharge,44,39.0,1.775103937963957
B0038,98,impedance,24,,
B0038,99,charge,44,,
B0038,100,impedance,24,,
B0038,101,discharge,44,40.0,1.733064100138742
B0038,102,impedance,24,,
B0038,103,charge,44,,
B0038,104,impedance,24,,
B0038,105,discharge,44,41.0,1.7394892806215223
B0038,106,charge,44,,
B0038,107,discharge,44,42.0,1.7378064360392924
B0038,108,charge,44,,
B0038,109,discharge,44,43.0,1.730028145799833
B0038,110,charge,44,,
B0038,111,discharge,44,44.0,1.7290404566542985
B0038,112,charge,44,,
B0038,113,discharge,44,45.0,1.7286072907068815
B0038,114,impedance,24,,
B0038,115,charge,44,,
B0038,116,impedance,24,,
B0038,117,discharge,44,46.0,1.52573884649634
B0038,118,impedance,24,,
B0038,119,charge,44,,
B0038,120,impedance,24,,
B0038,121,discharge,44,47.0,1.5301475534434217
B0038,122,charge,44,,
B0039,1,discharge,24,1.0,0.11903831859341765
B0039,2,impedance,24,,
B0039,3,charge,24,,
B0039,4,impedance,24,,
B0039,5,discharge,24,2.0,0.4729861500927512
B0039,6,charge,24,,
B0039,7,discharge,24,3.0,0.16280793829202067
B0039,8,charge,24,,
B0039,9,discharge,24,4.0,0.4787632853388766
B0039,10,charge,24,,
B0039,11,discharge,24,5.0,0.4711383364607152
B0039,12,charge,24,,
B0039,13,discharge,24,6.0,0.4668172561120673
B0039,14,impedance,24,,
B0039,15,charge,24,,
B0039,16,impedance,24,,
B0039,17,discharge,24,7.0,0.4699932676625547
B0039,18,impedance,24,,
B0039,19,charge,24,,
B0039,20,impedance,24,,
B0039,21,discharge,24,8.0,0.4627052684317185
B0039,22,charge,24,,
B0039,23,discharge,24,9.0,0.46049447826560974
B0039,24,charge,24,,
B0039,25,discharge,24,10.0,0.4412227248835694
B0039,26,charge,24,,
B0039,27,discharge,24,11.0,0.44354421943965844
B0039,28,charge,24,,
B0039,29,discharge,24,12.0,0.4126655541164234
B0039,30,impedance,24,,
B0039,31,charge,24,,
B0039,32,impedance,24,,
B0039,33,discharge,44,13.0,1.7461791006389626
B0039,34,impedance,24,,
B0039,35,charge,44,,
B0039,36,impedance,24,,
B0039,37,discharge,44,14.0,1.7695250734505363
B0039,38,charge,44,,
B0039,39,discharge,44,15.0,1.7715391419501945
B0039,40,charge,44,,
B0039,41,discharge,44,16.0,1.770625483958279
B0039,42,charge,44,,
B0039,43,discharge,44,17.0,1.7704040639447296
B0039,44,charge,44,,
B0039,45,discharge,44,18.0,1.7695081788801759
B0039,46,impedance,24,,
B0039,47,charge,44,,
B0039,48,impedance,24,,
B0039,49,discharge,44,19.0,1.7638356274269416
B0039,50,impedance,24,,
B0039,51,charge,44,,
B0039,52,impedance,24,,
B0039,53,discharge,44,20.0,1.7715725869786123
B0039,54,charge,44,,
B0039,55,discharge,44,21.0,1.7701196454489683
B0039,56,charge,44,,
B0039,57,discharge,44,22.0,1.7667569752860521
B0039,58,charge,44,,
B0039,59,discharge,44,23.0,1.7648743629092642
B0039,60,charge,44,,
B0039,61,discharge,44,24.0,1.763838685943225
B0039,62,impedance,24,,
B0039,63,charge,44,,
B0039,64,impedance,24,,
B0039,65,discharge,44,25.0,1.7657225752056789
B0039,66,charge,44,,
B0039,67,discharge,44,26.0,1.7645632809383045
B0039,68,charge,44,,
B0039,69,discharge,44,27.0,1.7608991948479125
B0039,70,charge,44,,
B0039,71,discharge,44,28.0,1.7598362095817717
B0039,72,charge,44,,
B0039,73,discharge,44,29.0,1.7590955400143164
B0039,74,impedance,24,,
B0039,75,charge,44,,
B0039,76,impedance,24,,
B0039,77,discharge,44,30.0,1.7560495443976523
B0039,78,charge,44,,
B0039,79,discharge,44,31.0,1.7571677199949287
B0039,80,charge,44,,
B0039,81,discharge,44,32.0,1.7558911269459976
B0039,82,charge,44,,
B0039,83,discharge,44,33.0,1.7533419072229914
B0039,84,charge,44,,
B0039,85,discharge,44,34.0,1.7506673845335168
B0039,86,impedance,24,,
B0039,87,charge,44,,
B0039,88,impedance,24,,
B0039,89,discharge,44,35.0,1.7510006664162403
B0039,90,charge,44,,
B0039,91,discharge,44,36.0,1.7496058853847873
B0039,92,charge,44,,
B0039,93,discharge,44,37.0,1.7477359172183355
B0039,94,charge,44,,
B0039,95,discharge,44,38.0,1.7444225468099093
B0039,96,charge,44,,
B0039,97,discharge,44,39.0,1.743308366083936
B0039,98,impedance,24,,
B0039,99,charge,44,,
B0039,100,impedance,24,,
B0039,101,discharge,44,40.0,1.6556691733888471
B0039,102,impedance,24,,
B0039,103,charge,44,,
B0039,104,impedance,24,,
B0039,105,discharge,44,41.0,1.64297669457593
B0039,106,charge,44,,
B0039,107,discharge,44,42.0,1.6343822729361266
B0039,108,charge,44,,
B0039,109,discharge,44,43.0,1.6265067062165601
B0039,110,charge,44,,
B0039,111,discharge,44,44.0,1.618865991735961
B0039,112,charge,44,,
B0039,113,discharge,44,45.0,1.6114968339209264
B0039,114,impedance,24,,
B0039,115,charge,44,,
B0039,116,impedance,24,,
B0039,117,discharge,44,46.0,1.3240805773461226
B0039,118,impedance,24,,
B0039,119,charge,44,,
B0039,120,impedance,24,,
B0039,121,discharge,44,47.0,1.3153386221697692
B0039,122,charge,44,,
B0040,1,discharge,24,1.0,0.6734628137095633
B0040,2,impedance,24,,
B0040,3,charge,24,,
B0040,4,impedance,24,,
B0040,5,discharge,24,2.0,0.7913062105760345
B0040,6,charge,24,,
B0040,7,discharge,24,3.0,0.7865824034601745
B0040,8,charge,24,,
B0040,9,discharge,24,4.0,0.7795871426061582
B0040,10,charge,24,,
B0040,11,discharge,24,5.0,0.7628241523125163
B0040,12,charge,24,,
B0040,13,discharge,24,6.0,0.7405021514606399
B0040,14,impedance,24,,
B0040,15,charge,24,,
B0040,16,impedance,24,,
B0040,17,discharge,24,7.0,0.7783970881100656
B0040,18,impedance,24,,
B0040,19,charge,24,,
B0040,20,impedance,24,,
B0040,21,discharge,24,8.0,0.7733165409025605
B0040,22,charge,24,,
B0040,23,discharge,24,9.0,0.7589575236409498
B0040,24,charge,24,,
B0040,25,discharge,24,10.0,0.7407399462256391
B0040,26,charge,24,,
B0040,27,discharge,24,11.0,0.7446218752617147
B0040,28,charge,24,,
B0040,29,discharge,24,12.0,0.7149875629820736
B0040,30,impedance,24,,
B0040,31,charge,24,,
B0040,32,impedance,24,,
B0040,33,discharge,44,13.0,1.7075144448533202
B0040,34,impedance,24,,
B0040,35,charge,44,,
B0040,36,impedance,24,,
B0040,37,discharge,44,14.0,1.730880859428193
B0040,38,charge,44,,
B0040,39,discharge,44,15.0,1.7328212845233328
B0040,40,charge,44,,
B0040,41,discharge,44,16.0,1.7317734323431513
B0040,42,charge,44,,
B0040,43,discharge,44,17.0,1.7341296392350067
B0040,44,charge,44,,
B0040,45,discharge,44,18.0,1.7334756929990074
B0040,46,impedance,24,,
B0040,47,charge,44,,
B0040,48,impedance,24,,
B0040,49,discharge,44,19.0,1.7243057179457875
B0040,50,impedance,24,,
B0040,51,charge,44,,
B0040,52,impedance,24,,
B0040,53,discharge,44,20.0,1.7318975861687205
B0040,54,charge,44,,
B0040,55,discharge,44,21.0,1.7333691208377457
B0040,56,charge,44,,
B0040,57,discharge,44,22.0,1.732175650153278
B0040,58,charge,44,,
B0040,59,discharge,44,23.0,1.7334832776102866
B0040,60,charge,44,,
B0040,61,discharge,44,24.0,1.732372495746513
B0040,62,impedance,24,,
B0040,63,charge,44,,
B0040,64,impedance,24,,
B0040,65,discharge,44,25.0,1.7338175297202416
B0040,66,charge,44,,
B0040,67,discharge,44,26.0,1.7329630786357868
B0040,68,charge,44,,
B0040,69,discharge,44,27.0,1.7318839084573339
B0040,70,charge,44,,
B0040,71,discharge,44,28.0,1.7306960059812662
B0040,72,charge,44,,
B0040,73,discharge,44,29.0,1.7296011601947467
B0040,74,impedance,24,,
B0040,75,charge,44,,
B0040,76,impedance,24,,
B0040,77,discharge,44,30.0,1.7296187381064656
B0040,78,charge,44,,
B0040,79,discharge,44,31.0,1.7307198617163877
B0040,80,charge,44,,
B0040,81,discharge,44,32.0,1.729274556175907
B0040,82,charge,44,,
B0040,83,discharge,44,33.0,1.7297962212599596
B0040,84,charge,44,,
B0040,85,discharge,44,34.0,1.7268942069037494
B0040,86,impedance,24,,
B0040,87,charge,44,,
B0040,88,impedance,24,,
B0040,89,discharge,44,35.0,1.7272191689306016
B0040,90,charge,44,,
B0040,91,discharge,44,36.0,1.7285674981160106
B0040,92,charge,44,,
B0040,93,discharge,44,37.0,1.726636381605547
B0040,94,charge,44,,
B0040,95,discharge,44,38.0,1.7262424141835067
B0040,96,charge,44,,
B0040,97,discharge,44,39.0,1.7252725927602899
B0040,98,impedance,24,,
B0040,99,charge,44,,
B0040,100,impedance,24,,
B0040,101,discharge,44,40.0,1.6668026877455053
B0040,102,impedance,24,,
B0040,103,charge,44,,
B0040,104,impedance,24,,
B0040,105,discharge,44,41.0,1.666754853762041
B0040,106,charge,44,,
B0040,107,discharge,44,42.0,1.6583274448761054
B0040,108,charge,44,,
B0040,109,discharge,44,43.0,1.65032263550715
B0040,110,charge,44,,
B0040,111,discharge,44,44.0,1.6493406341242296
B0040,112,charge,44,,
B0040,113,discharge,44,45.0,1.641919055037739
B0040,114,impedance,24,,
B0040,115,charge,44,,
B0040,116,impedance,24,,
B0040,117,discharge,44,46.0,0.425812451177779
B0040,118,impedance,24,,
B0040,119,charge,44,,
B0040,120,impedance,24,,
B0040,121,discharge,44,47.0,0.5569902643736575
B0040,122,charge,44,,
B0041,1,discharge,4,1.0,0.055620243768194036
B0041,2,charge,4,,
B0041,3,impedance,24,,
B0041,4,discharge,4,2.0,0.05569747261227687
B0041,5,charge,4,,
B0041,6,discharge,4,3.0,0.05583901629185397
B0041,7,charge,4,,
B0041,8,discharge,4,4.0,0.056148059974053
B0041,9,charge,4,,
B0041,10,discharge,4,5.0,0.05647053159913906
B0041,11,charge,4,,
B0041,12,discharge,4,6.0,0.044092291840801906
B0041,13,impedance,24,,
B0041,14,charge,4,,
B0041,15,impedance,24,,
B0041,16,discharge,4,7.0,0.05677191308141789
B0041,17,charge,4,,
B0041,18,discharge,4,8.0,0.056938376500757296
B0041,19,charge,4,,
B0041,20,discharge,4,9.0,0.04440148411312257
B0041,21,charge,4,,
B0041,22,discharge,4,10.0,0.04463435818491618
B0041,23,charge,4,,
B0041,24,discharge,4,11.0,0.04479872243657484
B0041,25,impedance,24,,
B0041,26,charge,4,,
B0041,27,impedance,24,,
B0041,28,discharge,4,12.0,0.04670898780785478
B0041,29,charge,4,,
B0041,30,discharge,4,13.0,0.04495371533089529
B0041,31,charge,4,,
B0041,32,discharge,4,14.0,0.045219329019542696
B0041,33,charge,4,,
B0041,34,discharge,4,15.0,0.04540222414694979
B0041,35,charge,4,,
B0041,36,discharge,4,16.0,0.04567901224974174
B0041,37,impedance,24,,
B0041,38,charge,4,,
B0041,39,impedance,24,,
B0041,40,discharge,4,17.0,0.04552080257033988
B0041,41,charge,4,,
B0041,42,discharge,4,18.0,0.045728541460242564
B0041,43,charge,4,,
B0041,44,discharge,4,19.0,0.045860512192502
B0041,45,charge,4,,
B0041,46,discharge,4,20.0,0.045983556030275076
B0041,47,charge,4,,
B0041,48,discharge,4,21.0,0.04612876296673401
B0041,49,impedance,24,,
B0041,50,charge,4,,
B0041,51,impedance,24,,
B0041,52,discharge,4,22.0,0.0463714545530443
B0041,53,impedance,24,,
B0041,54,charge,4,,
B0041,55,impedance,24,,
B0041,56,discharge,4,23.0,0.04642385425314327
B0041,57,charge,4,,
B0041,58,discharge,4,24.0,0.046579469530564604
B0041,59,charge,4,,
